WASKAGANISH A,51.473,-78.758,QC,15.5,0,NA,30.1,0,2.7,0,,,NA,,,NA,,,,,NA,99.7,21.6,7098898
WEMINDJI A,53.011,-78.831,QC,13.5,0,NA,28.1,0,2.4,0,,,NA,,,NA,,,,,NA,150.3,9.7,7098908
AKULIVIK A,60.819,-78.149,QC,11.8,0,NA,21.1,0,3,0,,,NA,,,NA,,,,,NA,192.4,0,7100072
INUKJUAK A,58.472,-78.077,QC,11.7,0,NA,22.1,0,3.4,0,,,NA,32.7,0,NA,,8,,,NA,194.1,0,7103280
IVUJIVIK A,62.417,-77.925,QC,10.5,9,NA,20.1,9,4.1,9,,,NA,,,NA,,,,,NA,164.1,0,7103329
KUUJJUARAPIK A,55.282,-77.765,QC,11.9,0,NA,28.3,0,3.7,0,,,NA,80.8,0,NA,,13,,,NA,201.5,13.4,7103537
KUUJJUARAPIK,55.367,-77.567,QC,12,2,NA,28.2,2,3.9,2,,,NA,93.5,2,NA,,15,,,NA,190.9,15.7,7103539
PUVIRNITUQ A,60.052,-77.288,QC,12.8,1,NA,21.4,1,4.4,1,,,NA,60.6,2,NA,,8,,,NA,155.6,0,7106223
UMIUJAQ A,56.536,-76.518,QC,11.3,1,NA,27.8,1,3.6,1,,,NA,,,NA,,,,,NA,208.5,7,7108564
INUKJUAK,58.472,-78.077,QC,11.6,0,NA,22.2,0,3,0,,,NA,28.4,0,NA,,8,,,NA,197,0,710S005
AUPALUK A,59.297,-69.6,QC,8.4,1,NA,25.3,1,1.8,1,,,NA,,,NA,,,,,NA,287.9,0,7110601
KANGIQSUJUAQ A,61.589,-71.929,QC,6.9,2,NA,16.2,2,2.4,2,,,NA,,,NA,,,,,NA,321.2,0,7113380
KANGIRSUK A,60.027,-69.999,QC,8.2,0,NA,24.3,0,0.5,0,,,NA,,,NA,,,,,NA,304.8,0,7113384
KANGIQSUALUJJUAQ A,58.711,-65.993,QC,12.2,2,NA,24.1,2,0.9,2,,,NA,,,NA,,,,,NA,168.1,0,7113391
KUUJJUAQ A,58.089,-68.422,QC,12.6,0,NA,28.1,0,-0.9,0,0,0,NA,34.6,0,NA,,8,,,NA,168.3,1.4,7113535
PARC NATIONAL DES PINGUALUIT,61.313,-73.668,QC,8,5,NA,16.5,5,0.4,5,,,NA,53.8,5,NA,,7,,,NA,260.3,0,7115800
QUAQTAQ A,61.046,-69.618,QC,6.3,2,NA,16,2,2,2,,,NA,,,NA,,,,,NA,338.3,0,7116273
RIVIERE AUX FEUILLES,57.909,-72.976,QC,12.8,5,NA,27.9,5,0.2,5,,,NA,51.1,5,NA,,7,,,NA,138.1,2.6,7116505
SALLUIT,62.179,-75.67,QC,9.9,1,NA,19.8,1,2.5,1,,,NA,24.8,1,NA,,7,,,NA,243.6,0,7117800
SALLUIT A,62.179,-75.667,QC,10,8,NA,19.7,8,2.3,8,,,NA,,,NA,,,,,NA,183.9,0,7117802
SCHEFFERVILLE A,54.805,-66.805,QC,13.5,2,NA,26.4,2,2.1,2,,,NA,91.9,3,NA,,15,,,NA,131.8,1.1,7117823
SCHEFFERVILLE COTE-NORD,54.803,-66.804,QC,13.9,4,NA,25.9,4,2.8,3,,,NA,70.5,3,NA,,12,,,NA,110.4,0.3,7117824
TASIUJAQ A,58.668,-69.956,QC,10.5,2,NA,26.4,2,-0.8,2,,,NA,,,NA,,,,,NA,218.7,1.6,7118366
AROOSTOOK,46.712,-67.716,NB,17.6,3,-0.4,29,3,5.5,3,0,3,NA,57.5,3,NA,0,8,,,NA,31.7,19.7,8100300
BAS CARAQUET,47.802,-64.833,NB,18.8,0,NA,30.3,0,6.1,0,,,NA,,,NA,,,,,NA,15.7,40.2,8100467
BAS CARAQUET,47.8,-64.867,NB,,,NA,,,,,0,0,NA,61.8,0,NA,0,8,,,NA,,,8100468
BATHURST A,47.63,-65.739,NB,18.5,0,NA,31.6,0,5.3,0,,,NA,51.9,0,NA,,8,,,NA,23.9,40,8100506
BOUCTOUCHE CDA CS,46.43,-64.768,NB,18.5,0,NA,29.2,0,5.9,0,,,NA,94,0,NA,,9,,,NA,26.9,43.7,8100593
CHARLO AUTO,47.99,-66.334,NB,18,3,NA,27.7,3,7.3,3,,,NA,46.4,3,NA,,6,,,NA,23,23.6,8100885
MIRAMICHI RCS,47.009,-65.465,NB,19.3,0,NA,30.9,0,4.7,0,,,NA,60.7,0,NA,,6,,,NA,17.4,56.2,8100989
DOAKTOWN AUTO RCS,46.585,-66.01,NB,18,0,NA,30.1,0,4.5,0,,,NA,98.9,0,NA,,5,,,NA,29.7,28.3,8101201
EDMUNDSTON,47.417,-68.324,NB,16.1,0,NA,29.4,0,1.5,0,,,NA,62.4,0,NA,,7,,,NA,69.5,11.4,8101303
FREDERICTON INTL A,45.869,-66.537,NB,18.2,0,NA,29.6,0,3.6,0,,,NA,79.9,0,NA,,10,,,NA,26.7,31.8,8101505
FREDERICTON CDA CS,45.92,-66.609,NB,18.5,2,NA,29.1,2,7.4,2,,,NA,109.1,2,NA,,9,,,NA,16.6,31.8,8101605
GAGETOWN AWOS A,45.839,-66.45,NB,18.4,1,NA,29.5,1,3.9,1,,,NA,45,1,NA,,10,,,NA,26.5,37.4,8101794
GRAND MANAN SAR CS,44.712,-66.802,NB,17.4,0,NA,27.4,0,5.8,0,,,NA,,,NA,,,,,NA,32.9,14.5,8101925
KOUCHIBOUGUAC,46.789,-65.013,NB,18.4,0,NA,30.4,0,3.3,0,,,NA,,,NA,,,,,NA,28.7,42.3,8102326
MECHANIC SETTLEMENT,45.694,-65.165,NB,17.6,0,NA,26.1,0,7.8,0,,,NA,120.6,0,NA,,10,,,NA,32,19.6,8102848
MISCOU ISLAND (AUT),48.009,-64.494,NB,18.3,0,NA,26.8,0,6.9,0,,,NA,,,NA,,,,,NA,18,26.1,8103050
MONCTON INTL A,46.112,-64.679,NB,18.8,1,NA,30,1,5.2,1,0,0,NA,106.7,0,NA,,8,,,NA,20.7,43.9,8103201
MONCTON A,46.112,-64.679,NB,18.8,0,NA,30,0,5.2,0,,,NA,,,NA,,,,,NA,20.7,46.9,8103202
OAK POINT,45.507,-66.099,NB,18.4,4,NA,29.5,4,5,4,0,4,NA,51.3,4,NA,,9,,,NA,20.9,30.4,8103780
POINT LEPREAU CS,45.073,-66.449,NB,16.7,0,NA,27.5,0,9.1,0,,,NA,,,NA,,,,,NA,45.8,5.2,8104201
RED PINES,47.439,-65.598,NB,18,0,NA,31.1,0,4.4,0,,,NA,67.7,0,NA,,8,,,NA,33.5,33.4,8104295
SAINT JOHN A,45.316,-65.89,NB,16.9,0,NA,28.6,0,4.6,0,0,8,NA,107,0,NA,,10,,,NA,42.7,9.8,8104901
ST. STEPHEN,45.21,-67.253,NB,18.1,0,NA,29.5,0,4,0,,,NA,,,NA,,,,,NA,22.2,26.6,8104935
SUSSEX FOUR CORNERS,45.742,-65.529,NB,18.4,0,NA,29.2,0,4.7,0,,,NA,60.6,0,NA,,11,,,NA,23.2,34.8,8105210
WOODSTOCK,46.17,-67.554,NB,17.7,0,-0.7,28,0,5.5,0,0,0,NA,85.6,0,85,0,9,,,NA,32.6,23.8,8105600
WOODSTOCK NEWBRIDGE,46.152,-67.543,NB,17.1,0,NA,28.3,0,5.4,0,,,NA,75.6,0,NA,,10,,,NA,40.6,11.6,8105603
BACCARO PT,43.451,-65.472,NS,14.4,2,NA,20.8,2,9,2,,,NA,172.3,2,NA,,5,,,NA,105.6,0,8200255
BEAVER ISLAND (AUT),44.817,-62.333,NS,17.8,0,NA,25.7,0,12,0,,,NA,,,NA,,,,,NA,24.8,18.1,8200558
BEDFORD RANGE,44.746,-63.662,NS,18.8,0,NA,30,0,7.5,0,,,NA,73.8,0,NA,,4,,,NA,13.4,39.1,8200574
BRIER ISLAND,44.286,-66.347,NS,16.1,0,NA,24.9,0,10.7,0,,,NA,,,NA,,,,,NA,59.2,1.5,8200604
CARIBOU POINT (AUT),45.767,-62.683,NS,20,0,NA,29.6,0,13.4,0,,,NA,,,NA,,,,,NA,5,65.7,8200774
CHETICAMP HIGHLANDS NATIONAL PARK,46.651,-60.955,NS,18.7,2,NA,27.9,2,6.3,2,,,NA,120.6,2,NA,,9,,,NA,21.6,40.6,8200828
COLLEGEVILLE AUTO,45.491,-62.015,NS,16.9,1,NA,29.6,1,1,1,,,NA,80.3,1,NA,,9,,,NA,48.7,15.5,8201001
DEBERT,45.417,-63.467,NS,18.2,3,NA,28.8,3,6.1,3,,,NA,64.5,3,NA,,9,,,NA,21.9,28,8201390
ESKASONI FIRST NATION AUTOMATIC WEATHER STATION,45.921,-60.647,NS,19.4,1,NA,28.2,1,8.5,1,,,NA,127.2,1,NA,,9,,,NA,13.5,56.7,8201780
GRAND ETANG,46.55,-61.05,NS,19.8,0,NA,27.9,0,8.6,0,,,NA,,,NA,,,,,NA,11.4,68.4,8201969
GREENWOOD A,44.983,-64.917,NS,19.9,0,1,29.4,0,6.9,0,0,0,NA,169.2,0,216,,8,,,NA,11.9,69.9,8202000
EMERGENCY WEATHER STATION #2,44.728,-64.456,NS,19.3,0,NA,31.6,0,7.8,0,,,NA,67,0,NA,,5,,,NA,13.2,54.4,8202195
HALIFAX DOCKYARD,44.655,-63.577,NS,19.9,0,NA,28.9,0,11.6,0,,,NA,,,NA,,,,,NA,10.7,69.2,8202240
HALIFAX STANFIELD INT'L A,44.881,-63.509,NS,19.7,0,NA,29.2,0,7.2,0,0,0,NA,77.1,0,NA,,6,,,NA,14.2,66.1,8202251
HALIFAX KOOTENAY,44.588,-63.551,NS,19.9,0,NA,30.1,0,10.3,0,,,NA,,,NA,,,,,NA,9,68.1,8202252
HALIFAX WINDSOR PARK,44.657,-63.609,NS,20.4,0,NA,30,0,9.9,0,,,NA,85,0,NA,,4,,,NA,7.1,83,8202255
HART ISLAND (AUT),45.35,-60.983,NS,19.6,0,NA,27.2,0,12.7,0,,,NA,,,NA,,,,,NA,6.3,55.1,8202318
INGONISH BEACH RCS,46.663,-60.406,NS,18.8,1,NA,30.4,1,6.8,1,,,NA,87.6,1,NA,,9,,,NA,20.4,44.9,8202502
KEJIMKUJIK 1,44.403,-65.203,NS,19.9,3,NA,30.1,3,8.1,3,,,NA,14.4,3,NA,,2,,,NA,10,63.3,8202592
KENTVILLE CDA CS,45.067,-64.483,NS,19.6,0,NA,29.3,0,7.6,0,,,NA,137.2,0,NA,,5,,,NA,12.3,60.8,8202810
LAKE MAJOR,44.717,-63.483,NS,20.2,2,NA,30,2,8,2,0,2,NA,31.1,2,NA,0,7,,,NA,7.4,70.3,8202896
LOUISBOURG,45.921,-59.971,NS,18.1,1,NA,27.8,1,7.1,1,,,NA,136.1,1,NA,,9,,,NA,24.5,27.5,8203163
LUNENBURG,44.36,-64.296,NS,19.3,0,NA,28.4,0,12.5,0,,,NA,,,NA,,,,,NA,7.1,46,8203210
MALAY FALLS,44.983,-62.483,NS,18.1,0,NA,30.3,0,7.2,0,,,NA,,,NA,,,,,NA,25.2,27.4,8203405
MCNABS ISLAND (AUT),44.6,-63.533,NS,19.5,0,NA,29.7,0,9.6,0,,,NA,,,NA,,,,,NA,9.7,55.9,8203478
NAPPAN AUTO,45.76,-64.241,NS,18.2,0,NA,27.6,0,4.6,0,,,NA,167.8,0,NA,,13,,,NA,24.1,31.1,8203702
NORTHEAST MARGAREE (AUT),46.368,-60.976,NS,17.5,1,NA,29,1,2.3,1,,,NA,,,NA,,,,,NA,37.3,22,8204154
NORTH MOUNTAIN CS,46.817,-60.672,NS,16.6,0,NA,26.1,0,5.9,0,,,NA,76.6,20,NA,,5,,,NA,53.8,11.4,8204161
OSBORNE HEAD DND,44.613,-63.423,NS,18.3,0,NA,28.8,0,9.4,0,,,NA,59.8,0,NA,,2,,,NA,21.8,30,8204190
UPPER STEWIACKE RCS,45.233,-63.055,NS,16.6,2,NA,28.5,2,2.3,2,,,NA,64.3,2,NA,,6,,,NA,48.3,7.3,8204193
PARRSBORO,45.413,-64.346,NS,16.7,0,NA,27,0,5,0,,,NA,200.9,1,NA,,9,,,NA,48.1,8.6,8204402
POCKWOCK LAKE,44.767,-63.833,NS,19.4,20,0.8,28,20,8.5,20,0,20,NA,38.1,20,NA,,2,,,NA,4.2,19.1,8204453
PORT HAWKESBURY,45.657,-61.368,NS,18.1,0,NA,28.8,0,5.7,0,,,NA,123.2,0,NA,,11,,,NA,28.7,31.6,8204495
SABLE ISLAND A,43.946,-59.96,NS,18.9,0,NA,24.3,0,11.4,0,,,NA,69.4,0,NA,,7,,,NA,6.9,34.6,8204703
SABLE ISLAND,43.946,-60.01,NS,18.9,1,NA,23.9,1,11.9,1,,,NA,116,1,NA,,9,,,NA,5.6,32.3,8204708
ST MARGARET'S BAY,44.7,-63.9,NS,20.3,0,2.4,31,0,9,0,0,0,NA,84,0,100,0,6,,,NA,4.5,76.5,8204800
ST PAUL ISLAND (AUT),47.233,-60.144,NS,18.9,8,NA,24.9,8,10.2,8,,,NA,,,NA,,,,,NA,11.3,31.2,8204909
SHEARWATER RCS,44.63,-63.513,NS,19.8,1,NA,29.5,1,10,1,,,NA,53,1,NA,,4,,,NA,7.6,60.3,8205092
SHEARWATER JETTY,44.628,-63.523,NS,19.5,0,NA,29.2,0,10.6,0,,,NA,52.2,0,NA,,4,,,NA,9.2,54.7,8205093
SHELBURNE SANDY POINT,43.7,-65.317,NS,19.1,0,NA,30.3,0,8.6,0,,,NA,100.5,0,NA,,3,,,NA,11.4,45.3,8205130
SYDNEY A,46.161,-60.048,NS,18.6,0,NA,30.6,0,4.6,0,0,11,NA,94,0,NA,,9,,,NA,24,41.5,8205701
SYDNEY CS,46.163,-60.042,NS,18.6,0,NA,30.9,0,4.9,0,,,NA,123,0,NA,,8,,,NA,22.8,42.7,8205702
SYDNEY A,46.161,-60.048,NS,18.6,0,NA,30.6,0,4.6,0,,,NA,,,NA,,,,,NA,24,41.5,8205703
TATAMAGOUCHE,45.683,-63.233,NS,19.6,0,NA,30,0,5,0,0,0,NA,67.4,0,NA,0,9,,,NA,16.9,67.4,8205774
TRACADIE,45.608,-61.68,NS,19.4,0,NA,29.2,0,6.5,0,,,NA,,,NA,,,,,NA,16.3,59.3,8205895
WATERVILLE CAMBRIDGE,45.05,-64.65,NS,20.2,0,1.1,29.5,0,5,0,0,0,NA,165.9,0,221,0,8,,,NA,11.1,79.8,8206222
WESTERN HEAD,43.99,-64.664,NS,17.3,0,NA,29.7,0,8.6,0,,,NA,58.1,0,NA,,6,,,NA,38.7,17.9,8206240
YARMOUTH RCS,43.831,-66.088,NS,18,1,NA,25.3,1,10.6,1,,,NA,102.1,1,NA,,4,,,NA,18.4,19.7,8206491
YARMOUTH A,43.827,-66.088,NS,18,1,NA,25.5,1,9.3,1,0,9,NA,108.4,0,NA,,4,,,NA,19,18.5,8206495
YARMOUTH A,43.827,-66.088,NS,18,0,NA,25.5,0,9.3,0,,,NA,,,NA,,,,,NA,19.6,18.5,8206496
CHARLOTTETOWN A,46.289,-63.119,PE,19.8,2,NA,28.4,2,7,2,0,1,NA,72,2,NA,,10,,,NA,9.8,62.3,8300301
NEW GLASGOW,46.409,-63.35,PE,19.6,0,1,29,0,6,0,0,0,NA,122,0,139,0,11,,,NA,18.1,69.1,8300497
NORTH CAPE,47.058,-63.999,PE,19.7,0,NA,28.9,0,12.8,0,,,NA,,,NA,,,,,NA,6.2,59,8300516
ST. PETERS,46.45,-62.576,PE,19.1,0,NA,29.1,0,7.4,0,,,NA,81.5,0,NA,,8,,,NA,16.7,52.2,8300562
STANHOPE,46.416,-63.083,PE,19.7,1,NA,28.8,1,9.3,1,,,NA,77.9,1,NA,,11,,,NA,11.1,62.9,8300590
SUMMERSIDE,46.441,-63.838,PE,19.2,1,NA,29.2,1,6.5,1,,,NA,115.1,1,NA,,10,,,NA,18,52.8,8300596
MAPLE PLAINS,46.303,-63.576,PE,18.3,0,NA,30.3,0,1.6,0,,,NA,,,NA,,,,,NA,31,41.5,8305500
HARRINGTON CDA CS,46.344,-63.17,PE,19.1,5,NA,28.1,5,8,5,,,NA,76.8,5,NA,,9,,,NA,15.5,42.9,830P001
BADGER (AUT),48.967,-56.067,NL,16.6,0,NA,32.5,0,-1.2,0,,,NA,,,NA,,,,,NA,58.9,16.9,8400301
BAY D'ESPOIR GEN STN,47.983,-55.8,NL,18.3,13,1.8,29,13,0,13,0,13,NA,40.4,13,NA,,4,,,NA,17.4,22.8,8400413
BONAVISTA,48.667,-53.114,NL,16.9,9,NA,26,9,7.9,8,,,NA,16.8,5,NA,,3,,,NA,37.6,12.9,8400601
BURGEO NL,47.617,-57.617,NL,16.4,0,NA,22.8,0,7.6,0,,,NA,92.5,0,NA,,7,,,NA,50,1.4,8400801
BURNT POND,48.167,-57.333,NL,16.5,1,2,29,1,3,1,0,1,NA,63,1,NA,0,10,,,NA,50,6,8400812
CORMACK RCS,49.322,-57.393,NL,16,0,NA,28.6,0,4,0,,,NA,67.9,0,NA,,10,,,NA,67.8,6.7,8401295
CORNER BROOK,48.933,-57.917,NL,18,0,NA,27.7,0,5.2,0,,,NA,55.8,0,NA,,8,,,NA,31.2,30,8401298
CORNER BROOK,48.95,-57.95,NL,18.8,0,1.6,27.5,0,5.5,0,0,0,NA,67.6,0,63,0,9,,,NA,15,40.9,8401300
COW HEAD,49.912,-57.789,NL,16.9,4,1.1,26,4,6,4,0,4,NA,88.4,4,NA,0,10,,,NA,39.5,9.1,8401335
DANIEL'S HARBOUR,50.236,-57.581,NL,16.3,0,NA,26,0,6.1,0,,,NA,74.8,0,NA,,9,,,NA,57.5,3.5,8401405
DEER LAKE,49.167,-57.433,NL,18.6,18,2.2,28,18,8,18,0,24,NA,24.4,21,NA,,3,,,NA,3.4,11.4,8401500
DEER LAKE A,49.209,-57.394,NL,16.8,4,NA,29.9,4,1.6,4,0,5,NA,73.2,0,NA,,11,,,NA,46.3,13.2,8401502
ENGLEE (AUT),50.721,-56.113,NL,15.5,1,NA,23.7,1,8.2,1,,,NA,,,NA,,,,,NA,75.5,1,8401538
FEROLLE POINT (AUT),51.017,-57.1,NL,14.5,0,NA,20.2,0,7.2,0,,,NA,,,NA,,,,,NA,109.3,0,8401565
GANDER INTL A,48.937,-54.568,NL,17.6,0,NA,30.5,0,5.9,0,0,0,NA,36.8,0,NA,,11,,,NA,42.9,30.7,8401703
GANDER AIRPORT CS,48.946,-54.567,NL,17.8,29,NA,26.4,29,12.3,29,,,NA,0.6,29,NA,,0,,,NA,2.3,1.8,8401705
HARBOUR BRETON,47.467,-55.833,NL,17.5,1,1.6,25,1,11,1,0,1,NA,186,1,NA,,13,,,NA,24,9,8402071
LA SCIE,49.917,-55.667,NL,15.9,0,NA,24.9,0,6.5,0,,,NA,71.3,0,NA,,12,,,NA,72.4,7.6,8402520
LETHBRIDGE,48.35,-53.902,NL,17.6,4,1.1,29,4,0,4,0,4,NA,56,4,NA,0,10,,,NA,42.5,30.5,8402544
MILLERTOWN RCS,48.817,-56.544,NL,15.5,22,NA,26,22,3.6,22,,,NA,32.2,10,NA,,8,,,NA,25.1,3,8402757
PORT AUX BASQUES,47.574,-59.155,NL,16.8,3,NA,23,3,7.3,3,,,NA,85.9,3,NA,,8,,,NA,38.1,3.5,8402980
ROCKY HARBOUR CS,49.57,-57.878,NL,,,NA,,,,,,,NA,91,0,NA,,8,,,NA,,,8403097
ST. ANTHONY A,51.392,-56.069,NL,14.6,2,NA,25.8,2,6.3,2,,,NA,67.3,1,NA,,9,,,NA,101.3,1.8,8403389
ST ANTHONY,51.383,-56.1,NL,14.8,0,NA,26,0,6.1,0,,,NA,69.5,0,NA,,10,,,NA,101.7,2.1,8403399
ST. JOHN'S INTL A,47.619,-52.753,NL,16.8,0,NA,28.2,0,4.5,0,0,0,NA,62.6,0,NA,,10,,,NA,63.7,25.1,8403505
ST JOHNS WEST CLIMATE,47.513,-52.783,NL,16.6,0,NA,28.3,0,4.6,0,,,NA,59.4,0,NA,,9,,,NA,68.3,25.5,8403603
ST LAWRENCE,46.917,-55.383,NL,16.5,0,NA,26.1,0,3.6,0,,,NA,115.9,0,NA,,11,,,NA,54.9,7.4,8403619
SOPS ARM WHITE BAY,49.767,-56.883,NL,16.8,4,1,28,4,7,4,0,4,NA,71.7,4,NA,0,10,,,NA,52.7,20.9,8403690
STEPHENVILLE A,48.541,-58.55,NL,17.6,1,NA,26.1,1,4.8,1,0,9,NA,46,0,NA,,10,,,NA,29.9,17.9,8403801
STEPHENVILLE RCS,48.561,-58.566,NL,17,0,NA,26.1,0,3.6,0,,,NA,43.2,0,NA,,8,,,NA,41.2,10.5,8403820
TERRA NOVA NAT PARK CS,48.557,-53.974,NL,17.2,0,NA,30.1,0,4.5,0,,,NA,49,0,NA,,9,,,NA,53,27.6,8403851
TWILLINGATE (AUT),49.683,-54.8,NL,16.8,0,NA,26.4,0,7.3,0,,,NA,,,NA,,,,,NA,54.3,18.4,8404025
WINTERLAND BRANCH HILL,47.136,-55.328,NL,17.2,0,NA,26.4,0,3.5,0,,,NA,85.2,0,NA,,10,,,NA,44.7,19.4,8404242
WRECKHOUSE,47.712,-59.308,NL,17.3,1,NA,27.4,1,3.5,1,,,NA,32.9,1,NA,,7,,,NA,39.2,18.4,8404343
GRATES COVE,48.172,-52.939,NL,16.8,0,NA,25.1,0,8.4,0,,,NA,,,NA,,,,,NA,53.2,15.5,840B053
POOLS ISLAND,49.112,-53.581,NL,16.5,0,NA,26.7,0,6.9,0,,,NA,,,NA,,,,,NA,58.5,13.2,840BR7C
CARTWRIGHT A,53.683,-57.042,NL,12.2,0,NA,26.8,0,2.9,0,,,NA,105.6,0,NA,,14,,,NA,186.2,5.6,8501106
CHURCHILL FALLS,53.558,-64.094,NL,14.1,2,NA,27.6,2,2.2,2,,,NA,78.5,2,NA,,13,,,NA,117.4,3.3,8501130
CHURCHILL FALLS A,53.562,-64.106,NL,13.6,0,NA,27.8,0,0.7,0,,,NA,142.3,0,NA,,18,,,NA,139.7,2.2,8501131
GOOSE A,53.317,-60.417,NL,15.3,0,0.3,28.3,0,6.2,0,0,0,NA,197.6,0,199,,16,,,NA,92.9,10.2,8501900
HOPEDALE (AUT),55.45,-60.217,NL,10.3,0,NA,26.1,0,4,0,,,NA,87.5,2,NA,,12,,,NA,239.7,0,8502400
MAKKOVIK A,55.077,-59.188,NL,11.3,4,NA,26.2,4,3.6,4,,,NA,,,NA,,,,,NA,182.6,1.1,8502580
MARY'S HARBOUR A,52.303,-55.848,NL,13.7,1,NA,27.4,1,3.8,1,,,NA,115,1,NA,,12,,,NA,133.3,5.4,8502592
NAIN,56.55,-61.683,NL,9.5,0,NA,27.4,0,2.9,0,,,NA,118.7,0,NA,,17,,,NA,265,0,8502799
NAIN A,56.551,-61.682,NL,8.8,9,NA,26.4,9,2.8,9,,,NA,,,NA,,,,,NA,201.7,0,8502810
SAGLEK,58.333,-62.586,NL,7.6,17,NA,20.3,16,2.3,17,,,NA,,,NA,,,,,NA,145.2,0,8503249
WABUSH A,52.923,-66.865,NL,13.1,0,NA,27.4,0,1.1,0,,,NA,97.2,2,NA,,13,,,NA,153.3,0.1,8504177
